"year","month","brand","registrations","market_share"
2023,10,"JAGUAR",162,0.12
2023,10,"MITSUBISHI",55,0.04
2023,10,"POLESTAR",38,0.03
2023,10,"MAHINDRA",31,0.02
2023,10,"FERRARI",61,0.04
2023,10,"LAMBORGHINI",19,0.01
2023,10,"SSANGYONG",29,0.02
2023,10,"ASTON MARTIN",10,0.01
2023,10,"GREAT WALL",0,0
2023,10,"ALTRE",233,0.17
2023,10,"TOTALE MERCATO",139052,100
2023,11,"FIAT",15092,10.84
2023,11,"VOLKSWAGEN",9099,6.53
2023,11,"TOYOTA",10081,7.24
2023,11,"DACIA",8977,6.45
2023,11,"FORD",6360,4.57
2023,11,"PEUGEOT",5383,3.86
2023,11,"RENAULT",7355,5.28
2023,11,"JEEP",5837,4.19
2023,11,"AUDI",5664,4.07
2023,11,"BMW",6184,4.44
2023,11,"CITROEN",4300,3.09
2023,11,"MERCEDES",4947,3.55
2023,11,"HYUNDAI",4646,3.34
2023,11,"KIA",3844,2.76
2023,11,"OPEL",3025,2.17
2023,11,"LANCIA",3998,2.87
2023,11,"NISSAN",4367,3.14
2023,11,"SUZUKI",2954,2.12
2023,11,"SKODA",3254,2.34
2023,11,"MG",3080,2.21
2023,11,"ALFA ROMEO",2728,1.96
2023,11,"DR MOTOR",2428,1.74
2023,11,"MINI",1638,1.18
2023,11,"TESLA",2710,1.95
2023,11,"VOLVO",1225,0.88
2023,11,"CUPRA",1369,0.98
2023,11,"MAZDA",1290,0.93
2023,11,"SEAT",1459,1.05
2023,11,"LAND ROVER",942,0.68
2023,11,"PORSCHE",616,0.44
2023,11,"DS",456,0.33
2023,11,"EVO",889,0.64
2023,11,"HONDA",872,0.63
2023,11,"SMART",600,0.43
2023,11,"MASERATI",273,0.2
2023,11,"LINK & CO",180,0.13
2023,11,"LEXUS",334,0.24
2023,11,"SUBARU",251,0.18
2023,11,"JAGUAR",113,0.08
2023,11,"MITSUBISHI",40,0.03
2023,11,"POLESTAR",28,0.02
2023,11,"MAHINDRA",29,0.02
2023,11,"FERRARI",32,0.02
2023,11,"LAMBORGHINI",25,0.02
2023,11,"SSANGYONG",25,0.02
2023,11,"ASTON MARTIN",12,0.01
2023,11,"GREAT WALL",0,0
2023,11,"ALTRE",267,0.19
2023,11,"TOTALE MERCATO",139278,100
2023,12,"FIAT",10523,9.47
2023,12,"VOLKSWAGEN",10752,9.67
2023,12,"TOYOTA",7188,6.47
2023,12,"DACIA",4024,3.62
2023,12,"FORD",5343,4.81
2023,12,"RENAULT",8339,7.5
2023,12,"PEUGEOT",4811,4.33
2023,12,"JEEP",3930,3.54
2023,12,"AUDI",4091,3.68
2023,12,"BMW",5154,4.64
2023,12,"CITROEN",3568,3.21
2023,12,"MERCEDES",4510,4.06
2023,12,"HYUNDAI",4058,3.65
2023,12,"KIA",2781,2.5
2023,12,"LANCIA",3006,2.7
2023,12,"OPEL",2123,1.91
2023,12,"NISSAN",3422,3.08
2023,12,"SUZUKI",2028,1.82
2023,12,"SKODA",2380,2.14
2023,12,"MG",3318,2.99
2023,12,"ALFA ROMEO",1514,1.36
2023,12,"DR MOTOR",2043,1.84
2023,12,"MINI",1348,1.21
2023,12,"CUPRA",1569,1.41
2023,12,"VOLVO",1344,1.21
2023,12,"TESLA",983,0.88
2023,12,"MAZDA",861,0.77
2023,12,"SEAT",1913,1.72
2023,12,"LAND ROVER",514,0.46
2023,12,"PORSCHE",599,0.54
2023,12,"EVO",610,0.55
2023,12,"DS",316,0.28
2023,12,"HONDA",508,0.46
2023,12,"SMART",578,0.52
2023,12,"MASERATI",195,0.18
2023,12,"LEXUS",276,0.25
2023,12,"LINK & CO",71,0.06
2023,12,"SUBARU",180,0.16
2023,12,"JAGUAR",42,0.04
2023,12,"MITSUBISHI",22,0.02
2023,12,"POLESTAR",5,0
2023,12,"MAHINDRA",24,0.02
