"year","month","model","ytd_registrations","ytd_market_share"
2024,6,"VOLKSWAGEN TIGUAN II",4495,0.5
2024,6,"VOLKSWAGEN TAIGO",4478,0.5
2024,6,"CITROEN E-C4",4338,0.5
2024,6,"JEEP AVENGER",4145,0.5
2024,6,"MERCEDES GLC",4074,0.4
2024,6,"RENAULT TRAFIC",4028,0.4
2024,6,"DS DS7",3940,0.4
2024,6,"SUZUKI VITARAIII",3918,0.4
2024,6,"SKODA KAMIQ",3914,0.4
2024,6,"KIA PICANTO 3",3870,0.4
2024,6,"SEAT ARONA",3849,0.4
2024,6,"DS DS4 II",3819,0.4
2024,6,"MERCEDES CLASSE A",3795,0.4
2024,6,"RENAULT MEGANE IV",3790,0.4
2024,6,"VOLKSWAGEN ID.3",3730,0.4
2024,6,"SKODA OCTAV.IV",3668,0.4
2024,6,"FIAT 600",3657,0.4
2024,6,"FORD FOCUS IV",3553,0.4
2024,6,"VOLVO EX30",3506,0.4
2024,6,"AUDI Q2",3228,0.4
2024,6,"AUDI Q3 SPORTB",3177,0.3
2024,6,"AUDI A1 SPORTB",3127,0.3
2024,6,"HYUNDAI I20",3122,0.3
2024,6,"PEUGEOT 408",3082,0.3
2024,6,"VOLVO XC40",3082,0.3
2024,6,"KIA STONIC",3060,0.3
2024,6,"HYUNDAI BAYON",2973,0.3
2024,6,"DACIA SPRING",2928,0.3
2024,6,"VOLKSWAGEN TIGUANIII",2821,0.3
2024,6,"RENAULT KANGOOIII",2705,0.3
2024,6,"MINI COUNTRY3",2689,0.3
2024,6,"DS DS3 CBACK",2549,0.3
2024,6,"OPEL CROSSLAND",2513,0.3
2024,6,"PORSCHE CAYENNE",2382,0.3
2024,6,"DACIA DUSTER 3",2341,0.3
2024,6,"OPEL ASTRA",2341,0.3
2024,6,"SUZUKI SX4SCROSS",2305,0.3
2024,6,"VOLVO XC60 II",2275,0.2
2024,6,"AUDI Q3",2254,0.2
2024,6,"B.M.W. AC.TOURER",2248,0.2
2024,6,"SKODA ENYAQ",2221,0.2
2024,6,"CUPRA BORN",2137,0.2
2024,6,"RENAULT SCENIC V",2095,0.2
2024,6,"SUZUKI IGNIS",2016,0.2
2024,6,"FIAT PANDA III",1942,0.2
2024,6,"MERCEDES CLASSE C",1924,0.2
2024,7,"PEUGEOT 208 II",56169,5.4
2024,7,"RENAULT CLIO V",53548,5.1
2024,7,"DACIA SANDERO 3",47870,4.6
2024,7,"CITROEN C3 III",34801,3.3
2024,7,"PEUGEOT 2008 II",32614,3.1
2024,7,"RENAULT CAPTUR II",30296,2.9
2024,7,"PEUGEOT 308 III",23929,2.3
2024,7,"TOYOTA YARIS",20467,2
2024,7,"TOYOTA YARIS CRO",18975,1.8
2024,7,"DACIA DUSTER 2",17472,1.7
2024,7,"RENAULT AUSTRAL",16829,1.6
2024,7,"RENAULT TWINGOIII",15229,1.5
2024,7,"FIAT 500",14822,1.4
2024,7,"OPEL CORSA",14773,1.4
2024,7,"DACIA JOGGER",14446,1.4
2024,7,"FORD PUMA",13488,1.3
2024,7,"RENAULT ARKANA",13191,1.3
2024,7,"CITROEN C3 AIRCR.",13123,1.3
2024,7,"RENAULT MEGANE-E",12775,1.2
2024,7,"TESLA MODEL Y",12723,1.2
2024,7,"VOLKSWAGEN POLO VI",12300,1.2
2024,7,"VOLKSWAGEN T-ROC",11193,1.1
2024,7,"PEUGEOT 3008 II",10671,1
2024,7,"VOLKSWAGEN GOLF VIII",10126,1
2024,7,"KIA SPORTAGE5",9505,0.9
2024,7,"B.M.W. X1",9471,0.9
2024,7,"CITROEN C5 AIRCR.",9462,0.9
2024,7,"HYUNDAI TUCSONIII",9274,0.9
2024,7,"TOYOTA C-HR II",9225,0.9
2024,7,"NISSAN QASHQAI 3",9172,0.9
2024,7,"TOYOTA AYGO X",8709,0.8
2024,7,"VOLKSWAGEN T-CROSS",8696,0.8
2024,7,"TESLA MODEL 3",8456,0.8
2024,7,"TOYOTA COROLLA",8211,0.8
2024,7,"PEUGEOT 3008 III",7975,0.8
2024,7,"PEUGEOT 5008 II",7949,0.8
2024,7,"CITROEN C4 III",7439,0.7
2024,7,"NISSAN JUKE II",7345,0.7
2024,7,"HYUNDAI KONA II",7056,0.7
2024,7,"RENAULT ESPACE VI",6909,0.7
2024,7,"SEAT IBIZA V",6713,0.6
2024,7,"FORD KUGA",6619,0.6
2024,7,"SUZUKI SWIFT",6477,0.6
2024,7,"MERCEDES GLA II",6145,0.6
2024,7,"B.M.W. SERIE 1",6040,0.6
2024,7,"CUPRA FORMENTOR",5937,0.6
2024,7,"M.G. MG4",5764,0.6
2024,7,"OPEL MOKKA",5621,0.5
2024,7,"SKODA FABIA IV",5560,0.5
2024,7,"B.M.W. IX1",5439,0.5
2024,7,"AUDI A3",5416,0.5
2024,7,"DACIA DUSTER 3",5415,0.5
2024,7,"KIA NIRO",5272,0.5
2024,7,"MINI MINI III",5126,0.5
2024,7,"TOYOTA RAV4",5086,0.5
2024,7,"VOLKSWAGEN TAIGO",4902,0.5
2024,7,"JEEP AVENGER",4899,0.5
2024,7,"MERCEDES GLC",4737,0.5
2024,7,"FIAT 600",4591,0.4
2024,7,"VOLKSWAGEN TIGUAN II",4589,0.4
2024,7,"KIA PICANTO 3",4569,0.4
2024,7,"CITROEN E-C4",4543,0.4
2024,7,"DS DS7",4539,0.4
2024,7,"SKODA KAMIQ",4503,0.4
2024,7,"RENAULT TRAFIC",4463,0.4
2024,7,"SEAT ARONA",4443,0.4
2024,7,"MERCEDES CLASSE A",4394,0.4
2024,7,"SKODA OCTAV.IV",4293,0.4
2024,7,"VOLKSWAGEN TIGUANIII",4261,0.4
2024,7,"VOLKSWAGEN ID.3",4178,0.4
2024,7,"DS DS4 II",4161,0.4
2024,7,"SUZUKI VITARAIII",3944,0.4
2024,7,"RENAULT MEGANE IV",3898,0.4
2024,7,"AUDI A1 SPORTB",3833,0.4
2024,7,"FORD FOCUS IV",3790,0.4
2024,7,"VOLVO EX30",3781,0.4
2024,7,"AUDI Q3 SPORTB",3685,0.4
2024,7,"KIA STONIC",3636,0.3
2024,7,"HYUNDAI I20",3591,0.3
2024,7,"AUDI Q2",3567,0.3
2024,7,"PEUGEOT 408",3512,0.3
2024,7,"HYUNDAI BAYON",3409,0.3
2024,7,"VOLVO XC40",3387,0.3
2024,7,"MINI COUNTRY3",3177,0.3
2024,7,"RENAULT SCENIC V",3086,0.3
2024,7,"RENAULT KANGOOIII",3075,0.3
2024,7,"OPEL CROSSLAND",2975,0.3
2024,7,"DACIA SPRING",2940,0.3
2024,7,"DS DS3 CBACK",2908,0.3
2024,7,"OPEL ASTRA",2596,0.2
2024,7,"PORSCHE CAYENNE",2580,0.2
2024,7,"AUDI Q3",2528,0.2
2024,7,"VOLVO XC60 II",2515,0.2
2024,7,"SKODA ENYAQ",2498,0.2
2024,7,"CUPRA BORN",2485,0.2
2024,7,"SUZUKI IGNIS",2470,0.2
2024,7,"B.M.W. AC.TOURER",2437,0.2
2024,7,"SUZUKI SX4SCROSS",2314,0.2
2024,7,"FIAT PANDA III",2308,0.2
2024,7,"B.M.W. SERIE 3",2181,0.2
2024,8,"PEUGEOT 208 II",60914,5.4
2024,8,"RENAULT CLIO V",58607,5.2
2024,8,"DACIA SANDERO 3",52246,4.6
2024,8,"CITROEN C3 III",36164,3.2
2024,8,"PEUGEOT 2008 II",34779,3.1
2024,8,"RENAULT CAPTUR II",32266,2.9
2024,8,"PEUGEOT 308 III",25786,2.3
2024,8,"TOYOTA YARIS",22181,2
2024,8,"TOYOTA YARIS CRO",21165,1.9
2024,8,"RENAULT AUSTRAL",17939,1.6
2024,8,"DACIA DUSTER 2",17889,1.6
2024,8,"OPEL CORSA",16224,1.4
2024,8,"RENAULT TWINGOIII",15806,1.4
2024,8,"DACIA JOGGER",15717,1.4
2024,8,"FIAT 500",15429,1.4
2024,8,"TESLA MODEL Y",14819,1.3
2024,8,"CITROEN C3 AIRCR.",14724,1.3
2024,8,"VOLKSWAGEN POLO VI",14506,1.3
2024,8,"FORD PUMA",14229,1.3
2024,8,"RENAULT ARKANA",13727,1.2
2024,8,"RENAULT MEGANE-E",13330,1.2
2024,8,"VOLKSWAGEN T-ROC",11863,1.1
2024,8,"VOLKSWAGEN GOLF VIII",10772,1
2024,8,"PEUGEOT 3008 II",10734,1
2024,8,"KIA SPORTAGE5",10416,0.9
2024,8,"B.M.W. X1",10391,0.9
2024,8,"HYUNDAI TUCSONIII",10355,0.9
2024,8,"CITROEN C5 AIRCR.",10089,0.9
2024,8,"TOYOTA C-HR II",9934,0.9
2024,8,"PEUGEOT 3008 III",9791,0.9
2024,8,"TOYOTA AYGO X",9655,0.9
2024,8,"NISSAN QASHQAI 3",9573,0.8
2024,8,"VOLKSWAGEN T-CROSS",9064,0.8
2024,8,"TESLA MODEL 3",8866,0.8
2024,8,"TOYOTA COROLLA",8828,0.8
2024,8,"PEUGEOT 5008 II",8484,0.8
2024,8,"CITROEN C4 III",8214,0.7
2024,8,"DACIA DUSTER 3",8086,0.7
2024,8,"HYUNDAI KONA II",7688,0.7
2024,8,"SEAT IBIZA V",7652,0.7
2024,8,"NISSAN JUKE II",7544,0.7
2024,8,"RENAULT ESPACE VI",7412,0.7
2024,8,"FORD KUGA",7118,0.6
2024,8,"SUZUKI SWIFT",6961,0.6
2024,8,"MERCEDES GLA II",6652,0.6
2024,8,"SKODA FABIA IV",6266,0.6
2024,8,"CUPRA FORMENTOR",6233,0.6
2024,8,"B.M.W. SERIE 1",6200,0.6
2024,8,"M.G. MG4",6024,0.5
2024,8,"OPEL MOKKA",6017,0.5
2024,8,"B.M.W. IX1",5890,0.5
2024,8,"AUDI A3",5847,0.5
2024,8,"KIA NIRO",5629,0.5
2024,8,"JEEP AVENGER",5429,0.5
2024,8,"TOYOTA RAV4",5414,0.5
2024,8,"FIAT 600",5270,0.5
2024,8,"MINI MINI III",5192,0.5
2024,8,"MERCEDES GLC",5173,0.5
2024,8,"VOLKSWAGEN TAIGO",5122,0.5
2024,8,"VOLKSWAGEN TIGUANIII",5093,0.5
2024,8,"SEAT ARONA",4898,0.4
2024,8,"SKODA KAMIQ",4895,0.4
2024,8,"KIA PICANTO 3",4869,0.4
2024,8,"DS DS7",4826,0.4
2024,8,"CITROEN E-C4",4720,0.4
2024,8,"SKODA OCTAV.IV",4696,0.4
2024,8,"MERCEDES CLASSE A",4688,0.4
2024,8,"RENAULT TRAFIC",4637,0.4
2024,8,"VOLKSWAGEN TIGUAN II",4627,0.4
2024,8,"DS DS4 II",4591,0.4
2024,8,"VOLKSWAGEN ID.3",4552,0.4
2024,8,"AUDI A1 SPORTB",4479,0.4
2024,8,"VOLVO EX30",4072,0.4
2024,8,"SUZUKI VITARAIII",4031,0.4
2024,8,"AUDI Q3 SPORTB",4030,0.4
2024,8,"RENAULT MEGANE IV",3970,0.4
2024,8,"KIA STONIC",3968,0.4
2024,8,"HYUNDAI I20",3960,0.4
2024,8,"FORD FOCUS IV",3920,0.3
2024,8,"PEUGEOT 408",3843,0.3
2024,8,"AUDI Q2",3810,0.3
2024,8,"RENAULT SCENIC V",3754,0.3
2024,8,"HYUNDAI BAYON",3630,0.3
2024,8,"MINI COUNTRY3",3528,0.3
2024,8,"VOLVO XC40",3476,0.3
2024,8,"RENAULT KANGOOIII",3256,0.3
2024,8,"OPEL CROSSLAND",3223,0.3
2024,8,"DS DS3 CBACK",3146,0.3
2024,8,"DACIA SPRING",3031,0.3
2024,8,"SKODA ENYAQ",2995,0.3
2024,8,"SUZUKI IGNIS",2862,0.3
2024,8,"OPEL ASTRA",2806,0.2
2024,8,"CUPRA BORN",2785,0.2
2024,8,"AUDI Q3",2729,0.2
2024,8,"PORSCHE CAYENNE",2692,0.2
2024,8,"VOLVO XC60 II",2652,0.2
2024,8,"B.M.W. AC.TOURER",2615,0.2
2024,8,"FIAT PANDA III",2458,0.2
2024,8,"B.M.W. X2",2371,0.2
2024,8,"B.M.W. SERIE 3",2364,0.2
2024,9,"PEUGEOT 208 II",68168,5.4
2024,9,"RENAULT CLIO V",67156,5.3
2024,9,"DACIA SANDERO 3",56965,4.5
2024,9,"PEUGEOT 2008 II",38257,3
2024,9,"CITROEN C3 III",37572,3
2024,9,"RENAULT CAPTUR II",36069,2.8
2024,9,"PEUGEOT 308 III",28582,2.3
2024,9,"TOYOTA YARIS",24770,2
2024,9,"TOYOTA YARIS CRO",24068,1.9
2024,9,"RENAULT AUSTRAL",19977,1.6
2024,9,"TESLA MODEL Y",19410,1.5
2024,9,"DACIA DUSTER 2",18113,1.4
2024,9,"VOLKSWAGEN POLO VI",17805,1.4
2024,9,"OPEL CORSA",17772,1.4
2024,9,"DACIA JOGGER",17161,1.4
2024,9,"RENAULT TWINGOIII",16581,1.3
2024,9,"FIAT 500",16369,1.3
2024,9,"RENAULT ARKANA",15895,1.3
2024,9,"FORD PUMA",15722,1.2
2024,9,"CITROEN C3 AIRCR.",15477,1.2
2024,9,"RENAULT MEGANE-E",14259,1.1
2024,9,"PEUGEOT 3008 III",13268,1
2024,9,"VOLKSWAGEN T-ROC",13186,1
2024,9,"B.M.W. X1",11708,0.9
2024,9,"VOLKSWAGEN GOLF VIII",11668,0.9
2024,9,"HYUNDAI TUCSONIII",11574,0.9
2024,9,"KIA SPORTAGE5",11397,0.9
2024,9,"DACIA DUSTER 3",11190,0.9
2024,9,"TOYOTA C-HR II",11082,0.9
2024,9,"CITROEN C5 AIRCR.",11050,0.9
2024,9,"PEUGEOT 3008 II",10804,0.9
2024,9,"TOYOTA AYGO X",10772,0.9
2024,9,"NISSAN QASHQAI 3",10514,0.8
2024,9,"VOLKSWAGEN T-CROSS",10020,0.8
2024,9,"TOYOTA COROLLA",9665,0.8
2024,9,"TESLA MODEL 3",9624,0.8
2024,9,"CITROEN C4 III",9243,0.7
2024,9,"PEUGEOT 5008 II",9041,0.7
2024,9,"HYUNDAI KONA II",8535,0.7
2024,9,"RENAULT ESPACE VI",8454,0.7
2024,9,"SEAT IBIZA V",8366,0.7
2024,9,"NISSAN JUKE II",8152,0.6
2024,9,"FORD KUGA",8141,0.6
2024,9,"SUZUKI SWIFT",7955,0.6
2024,9,"MERCEDES GLA II",7576,0.6
2024,9,"SKODA FABIA IV",7218,0.6
2024,9,"B.M.W. SERIE 1",6872,0.5
2024,9,"CUPRA FORMENTOR",6813,0.5
2024,9,"OPEL MOKKA",6715,0.5
2024,9,"B.M.W. IX1",6664,0.5
2024,9,"VOLKSWAGEN TIGUANIII",6604,0.5
2024,9,"M.G. MG4",6468,0.5
2024,9,"AUDI A3",6407,0.5
2024,9,"KIA NIRO",6182,0.5
2024,9,"FIAT 600",6178,0.5
2024,9,"TOYOTA RAV4",6131,0.5
2024,9,"MERCEDES GLC",6003,0.5
2024,9,"JEEP AVENGER",5976,0.5
2024,9,"VOLKSWAGEN TAIGO",5794,0.5
2024,9,"SKODA KAMIQ",5704,0.5
2024,9,"KIA PICANTO 3",5564,0.4
2024,9,"SKODA OCTAV.IV",5561,0.4
2024,9,"SEAT ARONA",5459,0.4
2024,9,"DS DS7",5377,0.4
2024,9,"MERCEDES CLASSE A",5291,0.4
2024,9,"VOLKSWAGEN ID.3",5154,0.4
2024,9,"CITROEN E-C4",5062,0.4
2024,9,"DS DS4 II",5032,0.4
2024,9,"RENAULT SCENIC V",5018,0.4
2024,9,"MINI MINI III",4937,0.4
2024,9,"AUDI A1 SPORTB",4908,0.4
2024,9,"RENAULT TRAFIC",4841,0.4
2024,9,"VOLKSWAGEN TIGUAN II",4663,0.4
2024,9,"KIA STONIC",4577,0.4
2024,9,"HYUNDAI I20",4454,0.4
2024,9,"VOLVO EX30",4442,0.4
2024,9,"MINI COUNTRY3",4435,0.4
2024,9,"AUDI Q3 SPORTB",4433,0.4
2024,9,"PEUGEOT 408",4278,0.3
2024,9,"SUZUKI VITARAIII",4235,0.3
2024,9,"AUDI Q2",4186,0.3
2024,9,"FORD FOCUS IV",4138,0.3
2024,9,"CITROEN E-C3",4119,0.3
2024,9,"RENAULT MEGANE IV",4037,0.3
2024,9,"MINI MINI IV",4024,0.3
2024,9,"HYUNDAI BAYON",3938,0.3
2024,9,"VOLVO XC40",3737,0.3
2024,9,"DS DS3 CBACK",3626,0.3
2024,9,"RENAULT KANGOOIII",3612,0.3
2024,9,"SKODA ENYAQ",3539,0.3
2024,9,"OPEL CROSSLAND",3369,0.3
2024,9,"DACIA SPRING",3368,0.3
2024,9,"CUPRA BORN",3219,0.3
2024,9,"SUZUKI IGNIS",3164,0.2
2024,9,"M.G. MG3",3163,0.2
2024,9,"OPEL ASTRA",3019,0.2
2024,9,"VOLVO XC60 II",2998,0.2
2024,9,"AUDI Q3",2953,0.2
2024,9,"B.M.W. AC.TOURER",2877,0.2
2024,9,"PORSCHE CAYENNE",2873,0.2
2024,10,"PEUGEOT 208 II",75664,5.4
2024,10,"RENAULT CLIO V",74311,5.3
2024,10,"DACIA SANDERO 3",63490,4.5
2024,10,"PEUGEOT 2008 II",41509,3
2024,10,"RENAULT CAPTUR II",39369,2.8
2024,10,"CITROEN C3 III",38535,2.7
2024,10,"PEUGEOT 308 III",31360,2.2
2024,10,"TOYOTA YARIS",28393,2
2024,10,"TOYOTA YARIS CRO",27183,1.9
2024,10,"RENAULT AUSTRAL",22185,1.6
2024,10,"TESLA MODEL Y",20595,1.5
2024,10,"VOLKSWAGEN POLO VI",20083,1.4
2024,10,"OPEL CORSA",18977,1.4
2024,10,"DACIA JOGGER",18755,1.3
2024,10,"DACIA DUSTER 2",18236,1.3
2024,10,"FORD PUMA",17050,1.2
2024,10,"RENAULT TWINGOIII",17021,1.2
2024,10,"RENAULT ARKANA",16733,1.2
2024,10,"PEUGEOT 3008 III",16641,1.2
2024,10,"FIAT 500",15834,1.1
2024,10,"CITROEN C3 AIRCR.",15730,1.1
2024,10,"RENAULT MEGANE-E",15217,1.1
2024,10,"VOLKSWAGEN T-ROC",14557,1
2024,10,"DACIA DUSTER 3",14414,1
2024,10,"B.M.W. X1",13219,0.9
2024,10,"HYUNDAI TUCSONIII",12937,0.9
2024,10,"TOYOTA C-HR II",12765,0.9
2024,10,"VOLKSWAGEN GOLF VIII",12720,0.9
2024,10,"KIA SPORTAGE5",12701,0.9
2024,10,"CITROEN C5 AIRCR.",12520,0.9
2024,10,"TOYOTA AYGO X",12150,0.9
2024,10,"NISSAN QASHQAI 3",11433,0.8
2024,10,"VOLKSWAGEN T-CROSS",10972,0.8
2024,10,"PEUGEOT 3008 II",10844,0.8
2024,10,"TOYOTA COROLLA",10791,0.8
2024,10,"TESLA MODEL 3",10167,0.7
2024,10,"CITROEN C4 III",10073,0.7
2024,10,"PEUGEOT 5008 II",9620,0.7
2024,10,"HYUNDAI KONA II",9508,0.7
2024,10,"FORD KUGA",9353,0.7
2024,10,"RENAULT ESPACE VI",9287,0.7
2024,10,"SEAT IBIZA V",9078,0.6
2024,10,"NISSAN JUKE II",8885,0.6
2024,10,"SUZUKI SWIFT",8876,0.6
2024,10,"VOLKSWAGEN TIGUANIII",8442,0.6
2024,10,"MERCEDES GLA II",8392,0.6
2024,10,"SKODA FABIA IV",8300,0.6
2024,10,"B.M.W. SERIE 1",7681,0.5
2024,10,"CUPRA FORMENTOR",7640,0.5
2024,10,"B.M.W. IX1",7338,0.5
2024,10,"FIAT 600",7306,0.5
2024,10,"OPEL MOKKA",7114,0.5
2024,10,"AUDI A3",7051,0.5
2024,10,"TOYOTA RAV4",6978,0.5
2024,10,"M.G. MG4",6872,0.5
2024,10,"KIA NIRO",6764,0.5
2024,10,"RENAULT SCENIC V",6693,0.5
2024,10,"SKODA OCTAV.IV",6650,0.5
2024,10,"VOLKSWAGEN TAIGO",6569,0.5
2024,10,"SKODA KAMIQ",6562,0.5
2024,10,"JEEP AVENGER",6552,0.5
2024,10,"KIA PICANTO 3",6147,0.4
2024,10,"SEAT ARONA",5834,0.4
2024,10,"CITROEN E-C3",5831,0.4
2024,10,"DS DS7",5812,0.4
2024,10,"MERCEDES CLASSE A",5752,0.4
2024,10,"VOLKSWAGEN ID.3",5732,0.4
2024,10,"AUDI A1 SPORTB",5501,0.4
2024,10,"DS DS4 II",5370,0.4
2024,10,"RENAULT TRAFIC",5234,0.4
2024,10,"CITROEN E-C4",5192,0.4
2024,10,"KIA STONIC",5113,0.4
2024,10,"HYUNDAI I20",5001,0.4
2024,10,"MINI MINI III",4945,0.4
2024,10,"MINI COUNTRY3",4889,0.3
2024,10,"MERCEDES GLC",4883,0.3
2024,10,"MINI MINI IV",4876,0.3
2024,10,"AUDI Q3 SPORTB",4686,0.3
2024,10,"VOLKSWAGEN TIGUAN II",4684,0.3
2024,10,"VOLVO EX30",4678,0.3
2024,10,"SUZUKI VITARAIII",4654,0.3
2024,10,"PEUGEOT 408",4637,0.3
2024,10,"AUDI Q2",4568,0.3
2024,10,"FORD FOCUS IV",4347,0.3
2024,10,"HYUNDAI BAYON",4342,0.3
2024,10,"DS DS3 CBACK",4106,0.3
2024,10,"VOLVO XC40",4070,0.3
2024,10,"RENAULT MEGANE IV",4061,0.3
2024,10,"RENAULT KANGOOIII",4007,0.3
2024,10,"SKODA ENYAQ",3932,0.3
2024,10,"M.G. MG3",3912,0.3
2024,10,"CUPRA BORN",3819,0.3
2024,10,"DACIA SPRING",3591,0.3
2024,10,"OPEL CROSSLAND",3488,0.2
2024,10,"VOLKSWAGEN ID.4",3440,0.2
2024,10,"SUZUKI IGNIS",3425,0.2
2024,10,"RENAULT RAFALE",3401,0.2
2024,10,"B.M.W. AC.TOURER",3314,0.2
2024,10,"RENAULT SYMBIOZ",3301,0.2
2024,10,"VOLVO XC60 II",3263,0.2
2024,11,"PEUGEOT 208 II",81579,5.3
2024,11,"RENAULT CLIO V",81414,5.3
2024,11,"DACIA SANDERO 3",69176,4.5
2024,11,"PEUGEOT 2008 II",44725,2.9
2024,11,"RENAULT CAPTUR II",42580,2.8
2024,11,"CITROEN C3 III",38770,2.5
2024,11,"PEUGEOT 308 III",34835,2.3
2024,11,"TOYOTA YARIS",31096,2
2024,11,"TOYOTA YARIS CRO",30182,2
2024,11,"RENAULT AUSTRAL",24147,1.6
2024,11,"TESLA MODEL Y",23770,1.5
2024,11,"VOLKSWAGEN POLO VI",22149,1.4
2024,11,"DACIA JOGGER",20283,1.3
2024,11,"OPEL CORSA",19910,1.3
2024,11,"PEUGEOT 3008 III",19831,1.3
2024,11,"DACIA DUSTER 2",18292,1.2
2024,11,"FORD PUMA",18274,1.2
2024,11,"DACIA DUSTER 3",17826,1.2
2024,11,"RENAULT TWINGOIII",17244,1.1
2024,11,"RENAULT ARKANA",17203,1.1
2024,11,"FIAT 500",16425,1.1
2024,11,"RENAULT MEGANE-E",15997,1
2024,11,"CITROEN C3 AIRCR.",15748,1
2024,11,"VOLKSWAGEN T-ROC",15683,1
2024,11,"B.M.W. X1",14583,1
2024,11,"VOLKSWAGEN GOLF VIII",14177,0.9
2024,11,"HYUNDAI TUCSONIII",14091,0.9
2024,11,"TOYOTA C-HR II",13978,0.9
2024,11,"KIA SPORTAGE5",13903,0.9
2024,11,"CITROEN C5 AIRCR.",13658,0.9
2024,11,"TOYOTA AYGO X",13232,0.9
2024,11,"NISSAN QASHQAI 3",12253,0.8
2024,11,"VOLKSWAGEN T-CROSS",11914,0.8
2024,11,"TOYOTA COROLLA",11669,0.8
2024,11,"CITROEN C4 III",10995,0.7
2024,11,"PEUGEOT 3008 II",10863,0.7
2024,11,"TESLA MODEL 3",10732,0.7
2024,11,"HYUNDAI KONA II",10510,0.7
2024,11,"VOLKSWAGEN TIGUANIII",10358,0.7
2024,11,"RENAULT ESPACE VI",10147,0.7
2024,11,"FORD KUGA",10036,0.7
2024,11,"SEAT IBIZA V",9952,0.6
2024,11,"SUZUKI SWIFT",9918,0.6
2024,11,"PEUGEOT 5008 II",9858,0.6
2024,11,"NISSAN JUKE II",9414,0.6
2024,11,"SKODA FABIA IV",9365,0.6
2024,11,"MERCEDES GLA II",9239,0.6
2024,11,"B.M.W. SERIE 1",8652,0.6
2024,11,"CUPRA FORMENTOR",8437,0.5
2024,11,"B.M.W. IX1",7988,0.5
2024,11,"FIAT 600",7976,0.5
2024,11,"RENAULT SCENIC V",7763,0.5
2024,11,"TOYOTA RAV4",7576,0.5
2024,11,"AUDI A3",7534,0.5
2024,11,"OPEL MOKKA",7527,0.5
2024,11,"SKODA OCTAV.IV",7484,0.5
2024,11,"SKODA KAMIQ",7273,0.5
2024,11,"VOLKSWAGEN TAIGO",7221,0.5
2024,11,"KIA NIRO",7217,0.5
2024,11,"M.G. MG4",7213,0.5
2024,11,"JEEP AVENGER",7212,0.5
2024,11,"CITROEN E-C3",7070,0.5
2024,11,"KIA PICANTO 3",6728,0.4
2024,11,"CITROEN C3 IV",6692,0.4
2024,11,"VOLKSWAGEN ID.3",6416,0.4
2024,11,"AUDI A1 SPORTB",6333,0.4
2024,11,"MERCEDES CLASSE A",6239,0.4
2024,11,"SEAT ARONA",6230,0.4
2024,11,"DS DS7",6184,0.4
2024,11,"DS DS4 II",5695,0.4
2024,11,"RENAULT TRAFIC",5658,0.4
2024,11,"MINI MINI IV",5566,0.4
2024,11,"KIA STONIC",5562,0.4
2024,11,"MERCEDES GLC",5510,0.4
2024,11,"HYUNDAI I20",5459,0.4
2024,11,"MINI COUNTRY3",5361,0.3
2024,11,"CITROEN E-C4",5298,0.3
2024,11,"RENAULT RENAULT 5",5292,0.3
2024,11,"PEUGEOT 408",5184,0.3
2024,11,"RENAULT SYMBIOZ",5085,0.3
2024,11,"SUZUKI VITARAIII",5066,0.3
2024,11,"AUDI Q3 SPORTB",5013,0.3
2024,11,"AUDI Q2",4959,0.3
2024,11,"MINI MINI III",4949,0.3
2024,11,"VOLVO EX30",4910,0.3
2024,11,"M.G. MG3",4710,0.3
2024,11,"VOLKSWAGEN TIGUAN II",4696,0.3
2024,11,"HYUNDAI BAYON",4628,0.3
2024,11,"DS DS3 CBACK",4584,0.3
2024,11,"FORD FOCUS IV",4568,0.3
2024,11,"VOLVO XC40",4404,0.3
2024,11,"RENAULT KANGOOIII",4374,0.3
2024,11,"DACIA SPRING",4296,0.3
2024,11,"CUPRA BORN",4242,0.3
2024,11,"SKODA ENYAQ",4218,0.3
2024,11,"RENAULT RAFALE",4189,0.3
2024,11,"RENAULT MEGANE IV",4090,0.3
2024,11,"VOLKSWAGEN ID.4",3975,0.3
2024,11,"B.M.W. AC.TOURER",3812,0.2
2024,11,"SUZUKI IGNIS",3780,0.2
2024,12,"RENAULT CLIO V",91435,5.3
2024,12,"PEUGEOT 208 II",88918,5.2
2024,12,"DACIA SANDERO 3",75978,4.4
2024,12,"PEUGEOT 2008 II",48547,2.8
2024,12,"RENAULT CAPTUR II",45961,2.7
2024,12,"CITROEN C3 III",38834,2.3
2024,12,"PEUGEOT 308 III",37254,2.2
2024,12,"TOYOTA YARIS",35065,2
2024,12,"TOYOTA YARIS CRO",33810,2
2024,12,"TESLA MODEL Y",28577,1.7
2024,12,"RENAULT AUSTRAL",26150,1.5
2024,12,"VOLKSWAGEN POLO VI",25163,1.5
2024,12,"DACIA DUSTER 3",23511,1.4
2024,12,"PEUGEOT 3008 III",22344,1.3
2024,12,"DACIA JOGGER",21969,1.3
2024,12,"OPEL CORSA",20764,1.2
2024,12,"FORD PUMA",19709,1.1
2024,12,"RENAULT ARKANA",19121,1.1
2024,12,"DACIA DUSTER 2",18375,1.1
2024,12,"RENAULT TWINGOIII",17350,1
2024,12,"FIAT 500",17306,1
2024,12,"VOLKSWAGEN T-ROC",17177,1
2024,12,"RENAULT MEGANE-E",16800,1
2024,12,"B.M.W. X1",16276,0.9
2024,12,"HYUNDAI TUCSONIII",15858,0.9
